experiment_id,experiment_name,model,dist_model,num_taxa,distance,length,alpha,ics_prop,replicate,pipeline,rf_distance,nrf_distance,best_model_bic,gamma_alpha
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,20,MSA+FastME_NoOption,20,0.344828,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,21,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,22,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,23,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,24,MSA+FastME_NoOption,20,0.344828,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,25,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,26,MSA+FastME_NoOption,34,0.586207,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,27,MSA+FastME_NoOption,22,0.37931,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,28,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,29,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,30,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,31,MSA+FastME_NoOption,4,0.068966,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,32,MSA+FastME_NoOption,20,0.344828,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,33,MSA+FastME_NoOption,4,0.068966,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,34,MSA+FastME_NoOption,18,0.310345,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,35,MSA+FastME_NoOption,24,0.413793,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,36,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,37,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,38,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,39,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,40,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,41,MSA+FastME_NoOption,30,0.517241,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,42,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,43,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,44,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,45,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,46,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,47,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,48,MSA+FastME_NoOption,22,0.37931,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,49,MSA+FastME_NoOption,20,0.344828,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,50,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,51,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,52,MSA+FastME_NoOption,8,0.137931,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,53,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,54,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,55,MSA+FastME_NoOption,22,0.37931,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,56,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,57,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,58,MSA+FastME_NoOption,24,0.413793,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,59,MSA+FastME_NoOption,26,0.448276,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,60,MSA+FastME_NoOption,18,0.310345,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,61,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,62,MSA+FastME_NoOption,20,0.344828,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,63,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,64,MSA+FastME_NoOption,18,0.310345,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,65,MSA+FastME_NoOption,18,0.310345,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,66,MSA+FastME_NoOption,2,0.034483,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,67,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,68,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,69,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,70,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,71,MSA+FastME_NoOption,32,0.551724,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,72,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,73,MSA+FastME_NoOption,20,0.344828,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,74,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,75,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,76,MSA+FastME_NoOption,22,0.37931,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,77,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,78,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,79,MSA+FastME_NoOption,22,0.37931,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,80,MSA+FastME_NoOption,8,0.137931,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,81,MSA+FastME_NoOption,6,0.103448,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,82,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,83,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,84,MSA+FastME_NoOption,22,0.37931,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,85,MSA+FastME_NoOption,8,0.137931,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,86,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,87,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,88,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,89,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,300,1.0,0.0,90,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,91,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,92,MSA+FastME_NoOption,24,0.413793,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,93,MSA+FastME_NoOption,26,0.448276,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,94,MSA+FastME_NoOption,6,0.103448,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,95,MSA+FastME_NoOption,6,0.103448,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,96,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,97,MSA+FastME_NoOption,18,0.310345,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,98,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,99,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,100,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,1,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,2,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,3,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,4,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,5,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,6,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,7,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,8,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,9,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,10,MSA+FastME_NoOption,20,0.344828,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,11,MSA+FastME_NoOption,20,0.344828,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,12,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,13,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,14,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,15,MSA+FastME_NoOption,24,0.413793,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,16,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,17,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,18,MSA+FastME_NoOption,20,0.344828,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,19,MSA+FastME_NoOption,6,0.103448,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,20,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,21,MSA+FastME_NoOption,8,0.137931,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,22,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,23,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,24,MSA+FastME_NoOption,18,0.310345,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,25,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,26,MSA+FastME_NoOption,30,0.517241,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,27,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,28,MSA+FastME_NoOption,6,0.103448,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,29,MSA+FastME_NoOption,6,0.103448,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,30,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,31,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,32,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,33,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,34,MSA+FastME_NoOption,18,0.310345,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,35,MSA+FastME_NoOption,18,0.310345,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,36,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,37,MSA+FastME_NoOption,20,0.344828,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,38,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,39,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,40,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,41,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,42,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,43,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,44,MSA+FastME_NoOption,6,0.103448,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,45,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,46,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,47,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,48,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,49,MSA+FastME_NoOption,18,0.310345,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,50,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,51,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,52,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,53,MSA+FastME_NoOption,20,0.344828,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,54,MSA+FastME_NoOption,4,0.068966,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,55,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,56,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,57,MSA+FastME_NoOption,8,0.137931,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,58,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,59,MSA+FastME_NoOption,20,0.344828,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,60,MSA+FastME_NoOption,8,0.137931,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,61,MSA+FastME_NoOption,20,0.344828,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,62,MSA+FastME_NoOption,18,0.310345,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,63,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,64,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,65,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,66,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,67,MSA+FastME_NoOption,18,0.310345,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,68,MSA+FastME_NoOption,18,0.310345,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,69,MSA+FastME_NoOption,8,0.137931,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,70,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,71,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,72,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,73,MSA+FastME_NoOption,18,0.310345,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,74,MSA+FastME_NoOption,8,0.137931,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,75,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,76,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,77,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,78,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,79,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,80,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,81,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,82,MSA+FastME_NoOption,16,0.275862,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,83,MSA+FastME_NoOption,8,0.137931,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,84,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,85,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,86,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,87,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,88,MSA+FastME_NoOption,14,0.241379,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,89,MSA+FastME_NoOption,12,0.206897,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,2.0,500,1.0,0.0,90,MSA+FastME_NoOption,8,0.137931,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,3.0,1000,1.0,0.0,91,MSA+FastME_NoOption,20,0.344828,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,3.0,1000,1.0,0.0,92,MSA+FastME_NoOption,20,0.344828,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,3.0,1000,1.0,0.0,93,MSA+FastME_NoOption,28,0.482759,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,3.0,1000,1.0,0.0,94,MSA+FastME_NoOption,8,0.137931,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,3.0,1000,1.0,0.0,95,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,3.0,1000,1.0,0.0,96,MSA+FastME_NoOption,10,0.172414,,
Exp7_FastME,Exp7: FastME vs NJ (NoOption),LG+G4,poisson,32,3.0,1000,1.0,0.0,97,MSA+FastME_NoOption,20,0.344828,,
